time,projectId,userId,rr
1667998452.0,SCAI_PILOT,user_sensei_642,759
1667998453.0,SCAI_PILOT,user_sensei_642,778
1667998454.0,SCAI_PILOT,user_sensei_642,623
1667998454.001,SCAI_PILOT,user_sensei_642,768
1667998454.002,SCAI_PILOT,user_sensei_642,839
1667998457.0,SCAI_PILOT,user_sensei_642,898
1667998457.001,SCAI_PILOT,user_sensei_642,813
1667998464.0,SCAI_PILOT,user_sensei_642,782
1667998464.001,SCAI_PILOT,user_sensei_642,726
1667998465.0,SCAI_PILOT,user_sensei_642,758
1667998465.001,SCAI_PILOT,user_sensei_642,680
1667998611.0,SCAI_PILOT,user_sensei_642,669
1667998612.0,SCAI_PILOT,user_sensei_642,642
1667998632.0,SCAI_PILOT,user_sensei_642,614
1667998632.001,SCAI_PILOT,user_sensei_642,614
1667998651.0,SCAI_PILOT,user_sensei_642,745
1667998651.001,SCAI_PILOT,user_sensei_642,785
1667998653.0,SCAI_PILOT,user_sensei_642,856
1667998654.0,SCAI_PILOT,user_sensei_642,771
1667998698.0,SCAI_PILOT,user_sensei_642,805
1667998785.0,SCAI_PILOT,user_sensei_642,686
1667999135.0,SCAI_PILOT,user_sensei_642,596
1667999143.0,SCAI_PILOT,user_sensei_642,724
1667999144.0,SCAI_PILOT,user_sensei_642,1283
1667999144.001,SCAI_PILOT,user_sensei_642,468
1667999146.0,SCAI_PILOT,user_sensei_642,440
1667999148.0,SCAI_PILOT,user_sensei_642,1252
1667999148.001,SCAI_PILOT,user_sensei_642,561
1667999149.0,SCAI_PILOT,user_sensei_642,377
1667999149.001,SCAI_PILOT,user_sensei_642,402
1667999149.002,SCAI_PILOT,user_sensei_642,441
1667999149.003,SCAI_PILOT,user_sensei_642,429
1667999149.004,SCAI_PILOT,user_sensei_642,354
1667999162.0,SCAI_PILOT,user_sensei_642,589
1667999162.001,SCAI_PILOT,user_sensei_642,349
1667999162.002,SCAI_PILOT,user_sensei_642,438
1667999164.0,SCAI_PILOT,user_sensei_642,377
1667999164.001,SCAI_PILOT,user_sensei_642,402
1667999165.0,SCAI_PILOT,user_sensei_642,317
1667999165.001,SCAI_PILOT,user_sensei_642,404
1667999165.002,SCAI_PILOT,user_sensei_642,928
1667999165.003,SCAI_PILOT,user_sensei_642,325
1667999167.0,SCAI_PILOT,user_sensei_642,527
1667999167.001,SCAI_PILOT,user_sensei_642,594
1667999168.0,SCAI_PILOT,user_sensei_642,522
1667999168.001,SCAI_PILOT,user_sensei_642,637
1667999169.0,SCAI_PILOT,user_sensei_642,404
1667999170.0,SCAI_PILOT,user_sensei_642,645
1667999170.001,SCAI_PILOT,user_sensei_642,388
1667999172.0,SCAI_PILOT,user_sensei_642,370
1667999173.0,SCAI_PILOT,user_sensei_642,324
1667999175.0,SCAI_PILOT,user_sensei_642,400
1667999176.0,SCAI_PILOT,user_sensei_642,1251
1667999177.0,SCAI_PILOT,user_sensei_642,407
1667999178.0,SCAI_PILOT,user_sensei_642,912
1667999178.001,SCAI_PILOT,user_sensei_642,400
1667999178.002,SCAI_PILOT,user_sensei_642,437
1667999191.0,SCAI_PILOT,user_sensei_642,398
1667999192.0,SCAI_PILOT,user_sensei_642,1475
1667999193.0,SCAI_PILOT,user_sensei_642,401
1667999194.0,SCAI_PILOT,user_sensei_642,818
1667999194.001,SCAI_PILOT,user_sensei_642,402
1667999194.002,SCAI_PILOT,user_sensei_642,551
1667999194.003,SCAI_PILOT,user_sensei_642,388
1667999196.0,SCAI_PILOT,user_sensei_642,1340
1667999197.0,SCAI_PILOT,user_sensei_642,380
1667999197.001,SCAI_PILOT,user_sensei_642,404
1667999197.002,SCAI_PILOT,user_sensei_642,716
