projectId,userId,time,ecg
SCAI-ECG-BP,user_sensei_223,1668437749.564,-5.133
SCAI-ECG-BP,user_sensei_223,1668437749.5718124,-5.106
SCAI-ECG-BP,user_sensei_223,1668437749.579625,-5.061
SCAI-ECG-BP,user_sensei_223,1668437749.5874374,-5.045
SCAI-ECG-BP,user_sensei_223,1668437749.59525,-5.026
SCAI-ECG-BP,user_sensei_223,1668437749.6030624,-4.999
SCAI-ECG-BP,user_sensei_223,1668437749.610875,-4.983
SCAI-ECG-BP,user_sensei_223,1668437749.6186874,-4.973
SCAI-ECG-BP,user_sensei_223,1668437749.6265,-4.967
SCAI-ECG-BP,user_sensei_223,1668437749.6343124,-4.962
SCAI-ECG-BP,user_sensei_223,1668437749.642125,-4.968
SCAI-ECG-BP,user_sensei_223,1668437749.6499374,-4.969
SCAI-ECG-BP,user_sensei_223,1668437749.65775,-4.975
SCAI-ECG-BP,user_sensei_223,1668437749.6655624,-4.984
SCAI-ECG-BP,user_sensei_223,1668437749.673375,-5.016
SCAI-ECG-BP,user_sensei_223,1668437749.6811874,-5.071
SCAI-ECG-BP,user_sensei_223,1668437749.689,-5.096
SCAI-ECG-BP,user_sensei_223,1668437749.6968124,-5.108
SCAI-ECG-BP,user_sensei_223,1668437749.704625,-5.067
SCAI-ECG-BP,user_sensei_223,1668437749.7124374,-5.032
SCAI-ECG-BP,user_sensei_223,1668437749.72025,-5.015
SCAI-ECG-BP,user_sensei_223,1668437749.7280624,-4.998
SCAI-ECG-BP,user_sensei_223,1668437749.735875,-4.974
SCAI-ECG-BP,user_sensei_223,1668437749.7436874,-4.94
SCAI-ECG-BP,user_sensei_223,1668437749.7515,-4.92
SCAI-ECG-BP,user_sensei_223,1668437749.7593124,-4.948
SCAI-ECG-BP,user_sensei_223,1668437749.767125,-4.866
SCAI-ECG-BP,user_sensei_223,1668437749.7749374,-4.839
SCAI-ECG-BP,user_sensei_223,1668437749.78275,-4.833
SCAI-ECG-BP,user_sensei_223,1668437749.7905624,-4.822
SCAI-ECG-BP,user_sensei_223,1668437749.798375,-4.811
SCAI-ECG-BP,user_sensei_223,1668437749.8061874,-4.8
SCAI-ECG-BP,user_sensei_223,1668437749.814,-4.786
SCAI-ECG-BP,user_sensei_223,1668437749.8218124,-4.771
SCAI-ECG-BP,user_sensei_223,1668437749.829625,-4.763
SCAI-ECG-BP,user_sensei_223,1668437749.8374374,-4.738
SCAI-ECG-BP,user_sensei_223,1668437749.84525,-4.73
SCAI-ECG-BP,user_sensei_223,1668437749.8530624,-4.784
