projectId,userId,time,hr
SCAI-ECG-BP,user_sensei_223,1668438457.692,89
SCAI-ECG-BP,user_sensei_223,1668438458.692,90
SCAI-ECG-BP,user_sensei_223,1668438459.692,90
SCAI-ECG-BP,user_sensei_223,1668438460.693,89
SCAI-ECG-BP,user_sensei_223,1668438461.692,88
SCAI-ECG-BP,user_sensei_223,1668438462.692,87
SCAI-ECG-BP,user_sensei_223,1668438463.693,86
SCAI-ECG-BP,user_sensei_223,1668438464.692,85
SCAI-ECG-BP,user_sensei_223,1668438465.692,86
SCAI-ECG-BP,user_sensei_223,1668438466.693,86
SCAI-ECG-BP,user_sensei_223,1668438467.692,87
SCAI-ECG-BP,user_sensei_223,1668438468.692,87
SCAI-ECG-BP,user_sensei_223,1668438469.692,88
SCAI-ECG-BP,user_sensei_223,1668438470.692,88
SCAI-ECG-BP,user_sensei_223,1668438471.692,88
SCAI-ECG-BP,user_sensei_223,1668438472.692,88
SCAI-ECG-BP,user_sensei_223,1668438473.692,88
SCAI-ECG-BP,user_sensei_223,1668438474.692,89
SCAI-ECG-BP,user_sensei_223,1668438475.692,90
SCAI-ECG-BP,user_sensei_223,1668438476.692,90
SCAI-ECG-BP,user_sensei_223,1668438477.692,90
SCAI-ECG-BP,user_sensei_223,1668438478.692,90
SCAI-ECG-BP,user_sensei_223,1668438479.692,88
SCAI-ECG-BP,user_sensei_223,1668438480.692,86
SCAI-ECG-BP,user_sensei_223,1668438481.692,84
SCAI-ECG-BP,user_sensei_223,1668438482.692,82
SCAI-ECG-BP,user_sensei_223,1668438483.692,80
SCAI-ECG-BP,user_sensei_223,1668438484.692,80
SCAI-ECG-BP,user_sensei_223,1668438485.692,80
SCAI-ECG-BP,user_sensei_223,1668438486.692,80
SCAI-ECG-BP,user_sensei_223,1668438487.692,81
SCAI-ECG-BP,user_sensei_223,1668438488.692,83
SCAI-ECG-BP,user_sensei_223,1668438489.692,85
SCAI-ECG-BP,user_sensei_223,1668438490.692,87
SCAI-ECG-BP,user_sensei_223,1668438491.692,88
SCAI-ECG-BP,user_sensei_223,1668438492.692,88
SCAI-ECG-BP,user_sensei_223,1668438493.692,88
SCAI-ECG-BP,user_sensei_223,1668438494.692,88
SCAI-ECG-BP,user_sensei_223,1668438495.692,87
SCAI-ECG-BP,user_sensei_223,1668438496.692,87
SCAI-ECG-BP,user_sensei_223,1668438497.692,86
SCAI-ECG-BP,user_sensei_223,1668438498.692,85
