projectId,userId,time,x,y,z
SCAI-ECG-BP,user_sensei_223,1668437783.882,-406,2020,679
SCAI-ECG-BP,user_sensei_223,1668437784.082,-756,2085,690
SCAI-ECG-BP,user_sensei_223,1668437784.282,-285,1950,674
SCAI-ECG-BP,user_sensei_223,1668437784.482,-314,1862,737
SCAI-ECG-BP,user_sensei_223,1668437784.682,-419,1794,485
SCAI-ECG-BP,user_sensei_223,1668437784.882,-454,1957,495
SCAI-ECG-BP,user_sensei_223,1668437785.082,-511,1910,455
SCAI-ECG-BP,user_sensei_223,1668437785.282,-541,1951,477
SCAI-ECG-BP,user_sensei_223,1668437785.482,-550,1859,418
SCAI-ECG-BP,user_sensei_223,1668437785.682,-679,2023,156
SCAI-ECG-BP,user_sensei_223,1668437785.882,-655,1941,218
SCAI-ECG-BP,user_sensei_223,1668437786.082,-622,1943,187
SCAI-ECG-BP,user_sensei_223,1668437786.282,-588,1958,260
SCAI-ECG-BP,user_sensei_223,1668437786.482,-411,2002,408
SCAI-ECG-BP,user_sensei_223,1668437786.682,-108,2039,648
SCAI-ECG-BP,user_sensei_223,1668437786.882,-6,1927,568
SCAI-ECG-BP,user_sensei_223,1668437787.082,-11,2035,497
SCAI-ECG-BP,user_sensei_223,1668437787.282,-204,2014,496
SCAI-ECG-BP,user_sensei_223,1668437787.482,-229,1927,321
SCAI-ECG-BP,user_sensei_223,1668437787.682,-419,2055,498
SCAI-ECG-BP,user_sensei_223,1668437787.882,-364,1950,497
SCAI-ECG-BP,user_sensei_223,1668437788.082,-363,1967,552
SCAI-ECG-BP,user_sensei_223,1668437788.282,-242,1940,465
SCAI-ECG-BP,user_sensei_223,1668437788.482,220,2115,101
SCAI-ECG-BP,user_sensei_223,1668437788.682,235,2024,126
SCAI-ECG-BP,user_sensei_223,1668437788.882,237,2107,247
SCAI-ECG-BP,user_sensei_223,1668437789.082,165,1943,317
SCAI-ECG-BP,user_sensei_223,1668437789.282,230,1991,465
SCAI-ECG-BP,user_sensei_223,1668437789.482,286,1942,532
SCAI-ECG-BP,user_sensei_223,1668437789.682,249,1996,433
SCAI-ECG-BP,user_sensei_223,1668437789.882,259,2004,407
SCAI-ECG-BP,user_sensei_223,1668437790.082,220,1984,387
SCAI-ECG-BP,user_sensei_223,1668437790.282,213,2007,395
SCAI-ECG-BP,user_sensei_223,1668437790.482,242,1990,364
SCAI-ECG-BP,user_sensei_223,1668437790.682,191,1996,396
SCAI-ECG-BP,user_sensei_223,1668437790.882,143,2060,343
SCAI-ECG-BP,user_sensei_223,1668437791.082,258,2016,355
SCAI-ECG-BP,user_sensei_223,1668437791.282,244,1922,225
SCAI-ECG-BP,user_sensei_223,1668437791.482,-103,2127,594
SCAI-ECG-BP,user_sensei_223,1668437791.682,-585,1776,811
SCAI-ECG-BP,user_sensei_223,1668437791.882,-573,1755,745
SCAI-ECG-BP,user_sensei_223,1668437792.082,-605,1935,823
SCAI-ECG-BP,user_sensei_223,1668437792.282,-288,1764,770
SCAI-ECG-BP,user_sensei_223,1668437792.482,-246,1867,784
SCAI-ECG-BP,user_sensei_223,1668437792.682,-302,1792,801
